run_id,timestamp,network,scenario,contract,function_name,concurrency,tx_per_user,tps_avg,tps_peak,p50_ms,p95_ms,success_rate
RUN_0770,2025-07-02 00:11:34.072249,Polygon,Mixed,SmartReservation,bookTour,10,2,117.45,193.69506119262326,193,261,0.9187
RUN_0771,2024-12-28 01:11:26.072249,Sepolia,Heavy Load,SmartTourismToken,transferToken,47,17,157.3,172.13267734707617,447,560,0.8895
RUN_0772,2023-10-17 21:45:55.072249,Polygon,Heavy Load,SmartTourismToken,bookTour,34,2,52.54,64.1851133194694,485,592,0.8275
RUN_0773,2023-10-29 14:00:22.072249,Sepolia,Light Load,SmartTourismToken,transferToken,25,9,55.31,100.54640343232737,355,551,0.9603
RUN_0774,2024-03-26 07:41:18.072249,Goerli,Light Load,SmartReservation,mintToken,10,10,50.75,106.48414340550887,307,504,0.9726
RUN_0775,2025-05-22 23:20:50.072249,Sepolia,Heavy Load,SmartTourismToken,cancelTour,13,7,184.54,271.5446864864706,152,217,0.9094
RUN_0776,2023-12-30 11:12:28.072249,Goerli,Heavy Load,SmartReservation,mintToken,67,19,464.73,544.2815360575756,231,298,0.9507
RUN_0777,2024-06-15 01:01:06.072249,Sepolia,Heavy Load,SmartReservation,transferToken,2,14,194.35,209.0321833001674,494,693,0.9854
RUN_0778,2023-11-25 19:33:11.072249,Sepolia,Mixed,SmartReservation,bookTour,65,9,415.26,509.1648936999747,219,299,0.9159
RUN_0779,2024-08-23 16:50:04.072249,Polygon,Mixed,SmartTourismToken,mintToken,76,12,54.66,101.89065123266411,290,438,0.8624
RUN_0780,2024-06-22 05:56:55.072249,Goerli,Heavy Load,SmartReservation,mintToken,62,5,120.49,155.44522611483688,208,351,0.839
RUN_0781,2023-09-11 02:05:00.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,96,9,163.7,168.8344926807908,109,229,0.998
RUN_0782,2024-07-08 14:44:54.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,97,6,87.81,135.5866790531499,71,226,0.8822
RUN_0783,2025-01-26 02:48:59.072249,Sepolia,Heavy Load,SmartTourismToken,bookTour,61,18,140.65,214.11587853868022,173,278,0.84
RUN_0784,2025-05-27 20:00:31.072249,Polygon,Light Load,SmartTourismToken,transferToken,44,6,427.58,516.3035419253255,123,222,0.8337
RUN_0785,2024-01-20 00:52:01.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,55,12,341.61,426.8796450085617,477,624,0.9469
RUN_0786,2025-02-03 09:12:46.072249,Sepolia,Heavy Load,SmartReservation,bookTour,68,4,430.65,498.85786964100816,192,260,0.8656
RUN_0787,2024-10-11 12:19:08.072249,Polygon,Light Load,SmartTourismToken,bookTour,78,7,344.33,385.8070345869907,312,455,0.8284
RUN_0788,2024-03-31 08:44:24.072249,Polygon,Light Load,SmartTourismToken,bookTour,2,11,409.78,496.06797863876153,445,549,0.9784
RUN_0789,2023-12-29 03:34:12.072249,Polygon,Light Load,SmartReservation,cancelTour,38,15,206.77,232.09701350563256,290,445,0.8508
RUN_0790,2023-09-02 06:29:08.072249,Polygon,Heavy Load,SmartReservation,mintToken,89,6,476.79,499.4104239722118,246,415,0.869
RUN_0791,2024-06-17 09:08:07.072249,Sepolia,Mixed,SmartReservation,transferToken,82,10,73.29,86.75523690169007,167,362,0.9166
RUN_0792,2025-05-10 19:04:19.072249,Goerli,Mixed,SmartReservation,bookTour,71,12,325.4,401.61255115464274,124,289,0.9472
RUN_0793,2024-02-24 04:06:56.072249,Sepolia,Light Load,SmartTourismToken,mintToken,72,12,282.7,372.90024010227046,119,286,0.8154
RUN_0794,2025-02-25 06:00:54.072249,Polygon,Mixed,SmartTourismToken,cancelTour,39,15,317.38,375.7466693925006,429,492,0.8158
RUN_0795,2024-08-29 18:48:58.072249,Goerli,Heavy Load,SmartTourismToken,cancelTour,2,18,226.88,298.97129553496984,229,344,0.9119
RUN_0796,2023-10-18 17:40:21.072249,Polygon,Light Load,SmartReservation,bookTour,37,3,274.14,358.26572654894795,460,650,0.9562
RUN_0797,2024-12-17 04:08:53.072249,Sepolia,Mixed,SmartTourismToken,mintToken,87,6,246.52,261.35094336875244,104,243,0.9911
RUN_0798,2024-01-03 15:48:01.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,44,12,64.62,65.14978574402528,395,563,0.9511
RUN_0799,2025-02-01 19:48:42.072249,Sepolia,Heavy Load,SmartReservation,bookTour,79,16,394.06,409.6285746246086,421,495,0.9524
RUN_0800,2024-05-28 11:36:35.072249,Sepolia,Mixed,SmartReservation,bookTour,24,3,494.47,576.0468010837983,115,273,0.9802
RUN_0801,2024-04-24 15:04:11.072249,Goerli,Light Load,SmartReservation,cancelTour,53,19,290.15,370.53775614493475,418,523,0.9316
RUN_0802,2024-02-03 18:48:57.072249,Sepolia,Light Load,SmartReservation,transferToken,13,5,108.01,150.69233887312606,95,288,0.9303
RUN_0803,2023-09-24 17:47:27.072249,Sepolia,Light Load,SmartReservation,transferToken,60,6,147.07,228.51404635315257,241,370,0.9938
RUN_0804,2025-02-17 23:08:13.072249,Polygon,Light Load,SmartTourismToken,mintToken,70,15,283.09,374.97612593099973,472,647,0.9228
RUN_0805,2023-08-27 03:13:42.072249,Goerli,Mixed,SmartReservation,bookTour,31,4,79.86,100.31755971482883,148,331,0.9899
RUN_0806,2023-09-08 14:24:37.072249,Polygon,Heavy Load,SmartReservation,cancelTour,51,6,425.48,483.98451670521683,390,464,0.9899
RUN_0807,2024-07-12 16:47:22.072249,Goerli,Mixed,SmartTourismToken,mintToken,49,13,167.03,260.92475013795996,148,294,0.9378
RUN_0808,2024-03-28 23:51:01.072249,Goerli,Heavy Load,SmartReservation,mintToken,65,3,215.54,236.11428762667308,114,278,0.9011
RUN_0809,2024-11-14 04:17:23.072249,Goerli,Mixed,SmartTourismToken,cancelTour,62,12,214.61,296.7349994933599,189,331,0.8647
RUN_0810,2025-06-17 06:05:27.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,30,17,151.75,200.27507815725085,108,224,0.8784
RUN_0811,2024-11-12 09:48:09.072249,Sepolia,Light Load,SmartTourismToken,bookTour,69,10,419.66,514.4202534398316,300,363,0.962
RUN_0812,2025-02-23 04:12:27.072249,Goerli,Mixed,SmartReservation,cancelTour,29,7,278.86,368.9842539720771,464,605,0.8773
RUN_0813,2024-12-21 10:15:30.072249,Polygon,Heavy Load,SmartReservation,mintToken,94,15,265.03,274.43422878676836,51,144,0.9576
RUN_0814,2024-02-11 16:56:54.072249,Goerli,Mixed,SmartTourismToken,transferToken,84,10,450.17,539.8332192838361,334,504,0.9564
RUN_0815,2023-11-26 11:35:39.072249,Sepolia,Mixed,SmartTourismToken,transferToken,3,15,105.7,168.44121124866675,395,573,0.8283
RUN_0816,2024-09-27 09:07:10.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,94,15,425.97,484.86404352033423,313,409,0.8385
RUN_0817,2025-02-06 10:27:42.072249,Sepolia,Light Load,SmartReservation,mintToken,89,19,274.42,335.3679314466363,332,492,0.8924
RUN_0818,2024-12-30 19:36:13.072249,Polygon,Heavy Load,SmartTourismToken,cancelTour,79,6,248.25,329.0065373824027,224,378,0.8749
RUN_0819,2024-07-21 12:25:27.072249,Polygon,Light Load,SmartTourismToken,mintToken,75,3,21.67,69.28456336646215,477,660,0.8605
RUN_0820,2023-09-21 18:24:47.072249,Sepolia,Light Load,SmartTourismToken,transferToken,85,19,268.51,305.61471604523507,473,559,0.8057
RUN_0821,2025-05-07 06:53:53.072249,Polygon,Heavy Load,SmartReservation,mintToken,37,2,488.75,557.0006754481036,273,424,0.8335
RUN_0822,2025-05-30 10:48:12.072249,Sepolia,Mixed,SmartReservation,bookTour,97,12,109.86,182.3848916079035,267,369,0.9595
RUN_0823,2024-09-18 11:37:04.072249,Polygon,Mixed,SmartReservation,bookTour,59,12,105.3,175.90047123348313,144,260,0.9482
RUN_0824,2023-12-30 17:23:43.072249,Polygon,Mixed,SmartTourismToken,transferToken,62,20,432.46,455.3719178896096,116,217,0.9624
RUN_0825,2023-11-02 04:57:38.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,58,8,343.14,436.426998963194,428,486,0.8022
RUN_0826,2024-04-17 03:05:03.072249,Goerli,Light Load,SmartTourismToken,cancelTour,2,10,297.78,320.2967932883545,116,295,0.9813
RUN_0827,2024-05-25 20:01:28.072249,Polygon,Mixed,SmartReservation,cancelTour,4,20,324.25,416.6177367938719,135,278,0.9522
RUN_0828,2023-09-26 07:18:02.072249,Sepolia,Mixed,SmartTourismToken,bookTour,1,8,287.11,354.19518531406254,123,245,0.9321
RUN_0829,2025-04-04 12:32:04.072249,Sepolia,Light Load,SmartReservation,cancelTour,39,1,289.49,307.5199458766756,454,516,0.9003
RUN_0830,2025-06-18 11:25:53.072249,Sepolia,Mixed,SmartTourismToken,bookTour,73,6,380.1,446.60193497297644,282,374,0.9643
RUN_0831,2024-10-05 21:19:13.072249,Sepolia,Mixed,SmartTourismToken,mintToken,73,18,452.66,519.9409741601131,447,517,0.8601
RUN_0832,2024-12-08 18:27:19.072249,Polygon,Heavy Load,SmartReservation,cancelTour,44,10,133.57,215.50521900652927,480,583,0.8833
RUN_0833,2023-12-24 12:20:57.072249,Polygon,Mixed,SmartTourismToken,cancelTour,52,18,384.07,412.8545675068584,239,398,0.9729
RUN_0834,2024-10-25 20:48:47.072249,Polygon,Light Load,SmartReservation,mintToken,63,3,44.66,132.1573656404125,238,404,0.9396
RUN_0835,2025-07-20 12:46:36.072249,Sepolia,Heavy Load,SmartTourismToken,cancelTour,9,18,10.46,73.56906882428572,280,369,0.8721
RUN_0836,2024-04-13 07:13:20.072249,Polygon,Light Load,SmartTourismToken,mintToken,44,1,186.71,267.28066334087885,214,284,0.8479
RUN_0837,2023-12-31 13:03:44.072249,Sepolia,Light Load,SmartReservation,mintToken,2,7,470.11,492.0017746570018,210,372,0.8442
RUN_0838,2024-10-19 01:09:26.072249,Goerli,Light Load,SmartReservation,transferToken,36,1,135.62,140.54862062801752,452,588,0.8589
RUN_0839,2023-12-08 19:34:36.072249,Goerli,Light Load,SmartReservation,bookTour,21,19,270.75,275.02608539706415,354,453,0.8393
RUN_0840,2023-08-16 01:26:04.072249,Polygon,Heavy Load,SmartReservation,mintToken,85,19,44.68,119.07660679236011,349,512,0.98
RUN_0841,2023-12-03 16:46:45.072249,Goerli,Mixed,SmartReservation,mintToken,8,1,154.81,170.97862598857287,78,191,0.957
RUN_0842,2025-02-04 07:02:52.072249,Sepolia,Mixed,SmartReservation,mintToken,20,18,166.76,260.3962595087452,406,588,0.8745
RUN_0843,2025-07-12 12:01:46.072249,Goerli,Mixed,SmartReservation,bookTour,23,14,115.39,124.01686157195883,396,453,0.9765
RUN_0844,2024-12-14 00:42:34.072249,Sepolia,Light Load,SmartReservation,mintToken,20,11,273.38,312.9243344319601,375,446,0.9513
RUN_0845,2024-01-26 14:47:14.072249,Goerli,Mixed,SmartReservation,mintToken,33,5,137.28,154.59820370221817,243,393,0.8809
RUN_0846,2024-10-08 00:58:03.072249,Goerli,Light Load,SmartTourismToken,bookTour,23,12,118.47,144.14357543055326,191,385,0.9938
RUN_0847,2024-10-19 19:34:32.072249,Polygon,Heavy Load,SmartTourismToken,transferToken,17,2,350.18,368.67290832437845,131,233,0.8895
RUN_0848,2025-07-10 16:11:10.072249,Sepolia,Light Load,SmartTourismToken,mintToken,80,14,154.32,198.15667171110547,236,387,0.8357
RUN_0849,2025-08-02 11:20:32.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,22,19,45.74,75.72361297295535,491,635,0.8462
RUN_0850,2025-05-05 09:13:16.072249,Polygon,Light Load,SmartTourismToken,cancelTour,14,18,267.45,351.2220953525583,143,221,0.9783
RUN_0851,2023-08-17 08:25:38.072249,Sepolia,Light Load,SmartReservation,transferToken,37,19,435.11,477.4302406093999,485,624,0.9001
RUN_0852,2024-12-17 23:44:12.072249,Sepolia,Mixed,SmartTourismToken,mintToken,13,2,62.85,120.63795780533091,308,482,0.949
RUN_0853,2024-08-16 06:42:09.072249,Sepolia,Mixed,SmartTourismToken,transferToken,28,18,357.28,371.2853514406016,304,498,0.8522
RUN_0854,2024-12-22 23:16:12.072249,Sepolia,Mixed,SmartTourismToken,transferToken,66,18,215.2,233.69234576577344,122,304,0.9514
RUN_0855,2024-06-17 00:12:14.072249,Goerli,Mixed,SmartReservation,bookTour,61,16,97.54,177.13941066418704,172,356,0.8132
RUN_0856,2025-06-22 21:16:39.072249,Sepolia,Mixed,SmartTourismToken,bookTour,44,18,127.54,156.77024566831287,170,239,0.8753
RUN_0857,2024-05-19 09:29:49.072249,Sepolia,Light Load,SmartTourismToken,mintToken,59,4,73.39,121.99031699591455,286,369,0.9617
RUN_0858,2024-06-03 21:56:23.072249,Polygon,Mixed,SmartTourismToken,mintToken,67,5,185.72,273.30892044706593,299,466,0.8834
RUN_0859,2024-11-21 21:13:33.072249,Goerli,Light Load,SmartTourismToken,transferToken,62,18,373.87,467.00990986949813,438,555,0.8077
RUN_0860,2025-07-10 02:24:38.072249,Polygon,Light Load,SmartTourismToken,mintToken,23,4,102.37,106.25308732421259,150,350,0.8176
RUN_0861,2023-12-30 09:22:29.072249,Sepolia,Mixed,SmartReservation,bookTour,10,19,176.59,217.4713652499617,114,171,0.8139
RUN_0862,2024-10-15 22:04:56.072249,Polygon,Mixed,SmartReservation,mintToken,22,3,371.83,388.52548812173274,297,361,0.8688
RUN_0863,2024-09-09 19:47:13.072249,Sepolia,Mixed,SmartTourismToken,transferToken,89,19,228.64,231.08552495588407,306,451,0.8668
RUN_0864,2023-09-12 23:53:24.072249,Polygon,Mixed,SmartReservation,cancelTour,89,2,92.45,106.77807440175211,249,313,0.8458
RUN_0865,2023-10-19 14:53:02.072249,Sepolia,Light Load,SmartTourismToken,bookTour,91,18,276.3,373.2036623165468,382,454,0.9265
RUN_0866,2024-08-05 17:12:41.072249,Goerli,Light Load,SmartTourismToken,transferToken,79,11,65.65,119.9496487168017,162,262,0.9775
RUN_0867,2024-11-24 05:37:07.072249,Polygon,Light Load,SmartReservation,mintToken,10,20,230.92,267.82542343127085,97,278,0.9478
RUN_0868,2024-12-30 04:45:10.072249,Goerli,Mixed,SmartTourismToken,transferToken,35,13,75.05,88.8952146401507,346,507,0.9822
RUN_0869,2025-03-17 03:46:48.072249,Polygon,Heavy Load,SmartReservation,mintToken,84,1,493.74,503.08219299296087,476,595,0.8957
RUN_0870,2024-03-14 00:01:13.072249,Goerli,Mixed,SmartReservation,transferToken,24,18,173.11,219.90688521840127,159,230,0.9541
RUN_0871,2024-02-26 15:44:56.072249,Goerli,Light Load,SmartTourismToken,cancelTour,32,1,36.93,124.83861628349177,403,463,0.9547
RUN_0872,2024-04-12 09:00:11.072249,Polygon,Heavy Load,SmartTourismToken,cancelTour,7,11,325.91,380.0497129343819,477,642,0.9941
RUN_0873,2025-03-19 20:54:23.072249,Goerli,Light Load,SmartReservation,cancelTour,21,13,494.15,576.1886672300907,52,129,0.9135
RUN_0874,2023-11-30 06:26:02.072249,Sepolia,Mixed,SmartReservation,bookTour,62,8,212.11,273.76793704053307,494,694,0.8431
RUN_0875,2025-01-29 23:27:51.072249,Sepolia,Heavy Load,SmartTourismToken,transferToken,8,19,92.77,133.29183067395206,450,638,0.8385
RUN_0876,2025-08-03 08:38:54.072249,Sepolia,Mixed,SmartReservation,mintToken,79,15,388.73,410.14209309215903,210,353,0.9884
RUN_0877,2024-08-14 10:43:58.072249,Goerli,Light Load,SmartTourismToken,bookTour,41,1,188.94,236.7875728600905,489,551,0.9646
RUN_0878,2024-08-05 07:09:33.072249,Goerli,Light Load,SmartTourismToken,mintToken,92,3,202.92,232.23025711262034,131,256,0.9197
RUN_0879,2023-08-29 12:56:00.072249,Sepolia,Mixed,SmartReservation,transferToken,78,7,104.21,170.93218657793142,346,409,0.9993
RUN_0880,2025-03-10 14:51:55.072249,Sepolia,Mixed,SmartReservation,mintToken,12,5,361.67,390.5455066811262,97,226,0.9201
RUN_0881,2023-12-03 05:31:13.072249,Goerli,Mixed,SmartReservation,bookTour,9,15,339.07,431.85569075470926,75,127,0.9933
RUN_0882,2025-05-07 22:14:53.072249,Goerli,Light Load,SmartTourismToken,mintToken,46,16,317.82,327.5548607497122,195,317,0.8978
RUN_0883,2024-10-25 02:46:30.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,8,18,434.08,499.6627450542622,225,412,0.8773
RUN_0884,2023-09-20 00:22:18.072249,Goerli,Light Load,SmartReservation,mintToken,59,7,306.87,365.9965964628573,180,365,0.8811
RUN_0885,2024-04-05 13:34:17.072249,Goerli,Light Load,SmartTourismToken,cancelTour,84,14,71.98,148.61111011277657,108,308,0.8516
RUN_0886,2024-03-04 03:36:17.072249,Sepolia,Mixed,SmartReservation,mintToken,8,7,239.87,332.99972754227224,352,541,0.9755
RUN_0887,2024-05-18 13:27:45.072249,Sepolia,Light Load,SmartReservation,mintToken,65,8,235.24,326.4937454400636,478,627,0.8262
RUN_0888,2024-02-06 07:46:20.072249,Goerli,Light Load,SmartTourismToken,bookTour,25,1,71.49,96.47258602338535,349,496,0.8456
RUN_0889,2024-02-02 02:32:02.072249,Polygon,Mixed,SmartTourismToken,cancelTour,1,8,219.96,274.30025720718345,56,205,0.9379
RUN_0890,2024-03-01 19:00:35.072249,Sepolia,Heavy Load,SmartTourismToken,bookTour,85,16,252.72,326.7220159922056,181,368,0.9821
RUN_0891,2024-01-18 00:57:23.072249,Sepolia,Mixed,SmartTourismToken,transferToken,18,11,446.06,517.3549474909017,85,139,0.8495
RUN_0892,2024-05-07 18:12:31.072249,Polygon,Light Load,SmartReservation,bookTour,62,1,91.43,189.32507385988066,290,398,0.926
RUN_0893,2024-11-09 18:05:38.072249,Polygon,Light Load,SmartTourismToken,transferToken,18,1,260.63,279.5450856535948,351,474,0.8503
RUN_0894,2024-04-01 16:27:50.072249,Sepolia,Heavy Load,SmartReservation,mintToken,93,8,179.27,240.03007743142192,115,306,0.9566
RUN_0895,2024-02-21 03:01:57.072249,Polygon,Light Load,SmartTourismToken,cancelTour,42,10,229.68,264.78517693816525,260,440,0.8987
RUN_0896,2024-10-16 08:21:37.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,18,10,389.85,413.26294896772094,392,460,0.8541
RUN_0897,2024-05-22 12:02:37.072249,Sepolia,Heavy Load,SmartTourismToken,mintToken,47,3,73.8,158.23289740252542,324,435,0.9299
RUN_0898,2025-04-09 17:39:25.072249,Sepolia,Mixed,SmartTourismToken,cancelTour,52,4,11.15,29.537862983807436,141,255,0.8951
RUN_0899,2024-12-05 03:49:10.072249,Sepolia,Mixed,SmartTourismToken,transferToken,49,14,295.62,311.99303791030434,370,541,0.9094
RUN_0900,2025-07-24 15:52:21.072249,Goerli,Mixed,SmartReservation,cancelTour,19,14,368.24,426.70096325292405,233,395,0.9815
RUN_0901,2025-06-27 12:10:32.072249,Sepolia,Heavy Load,SmartTourismToken,cancelTour,80,18,317.46,318.39901865739193,71,127,0.919
RUN_0902,2024-12-29 02:12:52.072249,Sepolia,Mixed,SmartTourismToken,cancelTour,57,13,235.65,314.3057943916879,391,442,0.8159
RUN_0903,2025-07-14 20:48:43.072249,Polygon,Mixed,SmartTourismToken,mintToken,22,18,151.79,162.96384866080908,130,299,0.9499
RUN_0904,2025-07-21 04:34:02.072249,Sepolia,Mixed,SmartReservation,bookTour,59,16,432.14,516.4439551854452,63,127,0.991
RUN_0905,2023-09-21 21:28:34.072249,Goerli,Heavy Load,SmartReservation,cancelTour,40,8,168.64,254.0665791632387,223,376,0.8502
RUN_0906,2025-07-31 18:56:33.072249,Sepolia,Light Load,SmartReservation,bookTour,13,10,175.81,230.16125932720365,177,248,0.8795
RUN_0907,2025-01-31 23:20:43.072249,Polygon,Mixed,SmartReservation,bookTour,16,13,174.07,180.46112525674877,204,321,0.9317
RUN_0908,2024-09-05 17:44:24.072249,Sepolia,Heavy Load,SmartTourismToken,mintToken,7,20,210.66,273.52374546557195,247,437,0.8426
RUN_0909,2024-11-15 16:43:06.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,10,6,430.79,517.8107117010354,453,519,0.9575
RUN_0910,2024-10-27 00:33:35.072249,Polygon,Heavy Load,SmartTourismToken,cancelTour,48,9,183.62,251.16931366911814,212,293,0.8178
RUN_0911,2023-09-05 07:02:27.072249,Goerli,Mixed,SmartTourismToken,cancelTour,35,18,223.6,282.1705256646742,392,588,0.8055
RUN_0912,2023-09-13 02:46:50.072249,Polygon,Heavy Load,SmartReservation,cancelTour,61,13,138.96,153.88860152265843,313,393,0.8222
RUN_0913,2024-02-19 14:32:42.072249,Polygon,Mixed,SmartReservation,mintToken,29,20,273.94,368.4814679435574,368,445,0.9944
RUN_0914,2025-03-13 08:12:57.072249,Polygon,Light Load,SmartReservation,cancelTour,16,8,14.86,15.936104122572473,267,358,0.9302
RUN_0915,2023-09-18 21:04:09.072249,Polygon,Light Load,SmartReservation,cancelTour,64,3,107.58,148.9815335123623,95,183,0.8733
RUN_0916,2023-11-03 06:05:20.072249,Polygon,Light Load,SmartReservation,bookTour,67,16,16.59,43.1798240880414,426,625,0.8962
RUN_0917,2025-03-01 20:17:54.072249,Sepolia,Heavy Load,SmartTourismToken,bookTour,86,18,337.3,346.9083052959311,148,303,0.9344
RUN_0918,2024-04-09 22:44:41.072249,Polygon,Mixed,SmartTourismToken,cancelTour,95,7,81.1,175.06313213210274,140,192,0.8824
RUN_0919,2024-03-21 19:28:11.072249,Goerli,Mixed,SmartTourismToken,cancelTour,67,11,437.4,516.6531807006941,336,407,0.852
RUN_0920,2024-07-17 13:30:58.072249,Goerli,Mixed,SmartReservation,mintToken,11,14,117.66,156.01759930377614,253,305,0.9146
RUN_0921,2025-07-15 10:56:12.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,64,11,298.57,340.67872525137625,412,529,0.8164
RUN_0922,2025-01-31 07:07:05.072249,Goerli,Mixed,SmartTourismToken,transferToken,63,10,107.63,111.5882081841772,356,533,0.8202
RUN_0923,2024-06-24 13:16:23.072249,Sepolia,Light Load,SmartTourismToken,mintToken,15,9,367.99,387.49775732833905,126,228,0.8485
RUN_0924,2024-03-20 18:51:52.072249,Polygon,Heavy Load,SmartReservation,mintToken,8,8,194.82,213.58660593592106,405,475,0.9273
RUN_0925,2025-06-27 12:51:27.072249,Polygon,Light Load,SmartReservation,bookTour,65,2,382.04,389.12813837442644,377,482,0.9489
RUN_0926,2024-01-22 16:33:14.072249,Sepolia,Light Load,SmartReservation,cancelTour,36,12,350.06,394.64605120258943,308,508,0.8382
RUN_0927,2024-11-10 00:19:55.072249,Sepolia,Mixed,SmartTourismToken,cancelTour,11,8,393.93,410.21213787045156,61,112,0.8418
RUN_0928,2024-09-11 07:21:56.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,69,20,110.66,148.43720838270116,180,373,0.8973
RUN_0929,2025-04-07 04:41:12.072249,Polygon,Light Load,SmartTourismToken,bookTour,76,9,354.63,358.8604548510752,87,268,0.8806
RUN_0930,2025-06-27 02:32:13.072249,Polygon,Light Load,SmartReservation,bookTour,73,14,424.23,474.42056910080106,424,571,0.931
RUN_0931,2024-09-25 08:38:03.072249,Sepolia,Heavy Load,SmartReservation,transferToken,56,5,402.5,479.830125232702,173,287,0.9955
RUN_0932,2024-06-28 00:55:42.072249,Goerli,Mixed,SmartReservation,bookTour,50,13,429.2,467.0967645993744,77,137,0.9484
RUN_0933,2024-07-09 00:05:54.072249,Goerli,Light Load,SmartReservation,cancelTour,53,11,321.31,340.26928414549593,146,215,0.9653
RUN_0934,2025-06-10 07:31:50.072249,Goerli,Light Load,SmartTourismToken,cancelTour,100,19,429.92,453.550849101653,188,333,0.8108
RUN_0935,2024-05-04 03:43:00.072249,Sepolia,Mixed,SmartReservation,bookTour,46,1,96.0,111.12278934774795,215,391,0.964
RUN_0936,2024-05-27 09:10:03.072249,Goerli,Light Load,SmartReservation,mintToken,20,11,281.9,283.56548600052105,313,365,0.8586
RUN_0937,2024-06-19 10:21:02.072249,Goerli,Mixed,SmartTourismToken,transferToken,88,12,47.58,124.45868338620602,91,143,0.8588
RUN_0938,2025-07-26 08:59:12.072249,Polygon,Heavy Load,SmartReservation,cancelTour,70,9,339.65,405.474418634943,233,401,0.8418
RUN_0939,2024-10-28 22:35:17.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,93,20,278.32,289.83150697445217,141,302,0.8911
RUN_0940,2023-10-08 17:04:18.072249,Sepolia,Light Load,SmartReservation,bookTour,30,16,376.88,386.60483753215294,401,559,0.8318
RUN_0941,2023-12-12 23:26:13.072249,Polygon,Heavy Load,SmartReservation,mintToken,4,3,13.76,100.84496163284562,136,332,0.8035
RUN_0942,2025-03-21 06:21:04.072249,Goerli,Light Load,SmartTourismToken,cancelTour,20,1,269.75,279.94695681856786,260,452,0.9266
RUN_0943,2024-09-23 14:13:48.072249,Sepolia,Light Load,SmartReservation,bookTour,28,4,443.91,456.52783312138814,334,484,0.858
RUN_0944,2025-02-19 00:08:26.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,89,19,125.14,223.52469532868452,203,336,0.8322
RUN_0945,2025-06-04 05:29:31.072249,Goerli,Mixed,SmartTourismToken,bookTour,73,12,216.61,307.8441203251074,203,360,0.9728
RUN_0946,2024-12-19 19:41:12.072249,Polygon,Mixed,SmartTourismToken,bookTour,51,14,41.76,62.155569217804725,248,375,0.8696
RUN_0947,2023-08-19 10:08:50.072249,Sepolia,Mixed,SmartReservation,mintToken,48,16,409.82,445.1827964956306,88,196,0.9
RUN_0948,2023-10-06 07:19:52.072249,Goerli,Mixed,SmartTourismToken,cancelTour,69,18,324.98,357.16110645784715,135,329,0.9646
RUN_0949,2025-01-08 06:20:03.072249,Sepolia,Heavy Load,SmartReservation,transferToken,73,13,81.82,157.7218046084503,182,233,0.9129
RUN_0950,2024-05-01 04:55:53.072249,Polygon,Light Load,SmartTourismToken,transferToken,89,11,335.74,345.0524669171356,57,137,0.943
RUN_0951,2024-04-17 03:41:21.072249,Goerli,Mixed,SmartTourismToken,cancelTour,31,18,219.5,280.06139707389855,92,248,0.8929
RUN_0952,2024-04-18 20:35:02.072249,Goerli,Light Load,SmartTourismToken,mintToken,47,16,291.13,353.35280970522814,188,247,0.8729
RUN_0953,2025-04-14 16:00:46.072249,Sepolia,Light Load,SmartReservation,cancelTour,94,19,121.05,208.48709186927056,99,188,0.9664
RUN_0954,2023-10-12 15:35:15.072249,Sepolia,Light Load,SmartReservation,cancelTour,73,1,131.35,190.47120880292962,264,446,0.8619
RUN_0955,2025-03-22 08:52:37.072249,Sepolia,Mixed,SmartTourismToken,cancelTour,61,15,443.12,483.67025618346196,151,245,0.8331
RUN_0956,2024-04-13 01:33:11.072249,Polygon,Heavy Load,SmartTourismToken,mintToken,25,10,318.71,347.9386458055417,161,214,0.8225
RUN_0957,2023-12-14 19:13:58.072249,Goerli,Heavy Load,SmartReservation,bookTour,34,6,467.82,493.29880546482315,479,666,0.9569
RUN_0958,2023-11-11 13:45:49.072249,Sepolia,Heavy Load,SmartReservation,bookTour,78,17,433.15,448.39919258773966,69,244,0.8967
RUN_0959,2024-06-07 12:16:52.072249,Polygon,Mixed,SmartTourismToken,bookTour,33,10,257.27,305.5249049729388,145,334,0.9964
RUN_0960,2025-02-18 05:45:22.072249,Sepolia,Light Load,SmartReservation,mintToken,48,18,194.78,292.8189941614813,171,263,0.9369
RUN_0961,2024-12-28 17:33:11.072249,Goerli,Heavy Load,SmartReservation,transferToken,92,2,121.27,203.22503918717965,93,257,0.9894
RUN_0962,2024-05-10 14:34:30.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,59,10,19.03,113.42239758434958,107,277,0.9665
